distance_usd,secs_remaining,p_cross,n,session
195,180,0.172722,16020,NY_PRE
200,180,0.159301,16020,NY_PRE
205,180,0.146754,16020,NY_PRE
210,180,0.134769,16020,NY_PRE
215,180,0.12372,16020,NY_PRE
220,180,0.112609,16020,NY_PRE
225,180,0.103308,16020,NY_PRE
230,180,0.094507,16020,NY_PRE
235,180,0.087141,16020,NY_PRE
240,180,0.079401,16020,NY_PRE
245,180,0.07216,16020,NY_PRE
250,180,0.064419,16020,NY_PRE
255,180,0.058427,16020,NY_PRE
260,180,0.052809,16020,NY_PRE
265,180,0.049251,16020,NY_PRE
270,180,0.044132,16020,NY_PRE
275,180,0.040012,16020,NY_PRE
280,180,0.036642,16020,NY_PRE
285,180,0.032959,16020,NY_PRE
290,180,0.029838,16020,NY_PRE
295,180,0.028027,16020,NY_PRE
300,180,0.025094,16020,NY_PRE
305,180,0.022971,16020,NY_PRE
310,180,0.020974,16020,NY_PRE
315,180,0.018602,16020,NY_PRE
320,180,0.017041,16020,NY_PRE
325,180,0.015106,16020,NY_PRE
330,180,0.013233,16020,NY_PRE
335,180,0.011923,16020,NY_PRE
340,180,0.010861,16020,NY_PRE
345,180,0.009738,16020,NY_PRE
350,180,0.008614,16020,NY_PRE
355,180,0.007803,16020,NY_PRE
360,180,0.007241,16020,NY_PRE
365,180,0.006804,16020,NY_PRE
370,180,0.006305,16020,NY_PRE
375,180,0.005431,16020,NY_PRE
380,180,0.005243,16020,NY_PRE
385,180,0.004494,16020,NY_PRE
390,180,0.004182,16020,NY_PRE
395,180,0.00362,16020,NY_PRE
400,180,0.003059,16020,NY_PRE
405,180,0.002497,16020,NY_PRE
410,180,0.00231,16020,NY_PRE
415,180,0.002122,16020,NY_PRE
420,180,0.001873,16020,NY_PRE
425,180,0.001623,16020,NY_PRE
430,180,0.001561,16020,NY_PRE
435,180,0.001311,16020,NY_PRE
440,180,0.001248,16020,NY_PRE
445,180,0.001061,16020,NY_PRE
450,180,0.000811,16020,NY_PRE
455,180,0.000687,16020,NY_PRE
460,180,0.000562,16020,NY_PRE
465,180,0.000499,16020,NY_PRE
470,180,0.000375,16020,NY_PRE
475,180,0.000312,16020,NY_PRE
480,180,0.000312,16020,NY_PRE
485,180,0.000312,16020,NY_PRE
490,180,0.000312,16020,NY_PRE
495,180,0.000312,16020,NY_PRE
500,180,0.000312,16020,NY_PRE
505,180,0.000312,16020,NY_PRE
510,180,0.000312,16020,NY_PRE
515,180,0.000312,16020,NY_PRE
520,180,0.000312,16020,NY_PRE
525,180,0.00025,16020,NY_PRE
530,180,0.000187,16020,NY_PRE
535,180,0.000187,16020,NY_PRE
540,180,0.000125,16020,NY_PRE
545,180,0.000125,16020,NY_PRE
550,180,0.000125,16020,NY_PRE
555,180,0.000125,16020,NY_PRE
560,180,6.2e-05,16020,NY_PRE
565,180,6.2e-05,16020,NY_PRE
570,180,6.2e-05,16020,NY_PRE
575,180,6.2e-05,16020,NY_PRE
580,180,6.2e-05,16020,NY_PRE
585,180,6.2e-05,16020,NY_PRE
590,180,6.2e-05,16020,NY_PRE
595,180,0.0,16020,NY_PRE
600,180,0.0,16020,NY_PRE
605,180,0.0,16020,NY_PRE
610,180,0.0,16020,NY_PRE
615,180,0.0,16020,NY_PRE
620,180,0.0,16020,NY_PRE
625,180,0.0,16020,NY_PRE
630,180,0.0,16020,NY_PRE
635,180,0.0,16020,NY_PRE
640,180,0.0,16020,NY_PRE
645,180,0.0,16020,NY_PRE
650,180,0.0,16020,NY_PRE
655,180,0.0,16020,NY_PRE
660,180,0.0,16020,NY_PRE
665,180,0.0,16020,NY_PRE
670,180,0.0,16020,NY_PRE
675,180,0.0,16020,NY_PRE
680,180,0.0,16020,NY_PRE
685,180,0.0,16020,NY_PRE
690,180,0.0,16020,NY_PRE
695,180,0.0,16020,NY_PRE
700,180,0.0,16020,NY_PRE
705,180,0.0,16020,NY_PRE
710,180,0.0,16020,NY_PRE
715,180,0.0,16020,NY_PRE
720,180,0.0,16020,NY_PRE
725,180,0.0,16020,NY_PRE
730,180,0.0,16020,NY_PRE
735,180,0.0,16020,NY_PRE
740,180,0.0,16020,NY_PRE
745,180,0.0,16020,NY_PRE
750,180,0.0,16020,NY_PRE
755,180,0.0,16020,NY_PRE
760,180,0.0,16020,NY_PRE
765,180,0.0,16020,NY_PRE
770,180,0.0,16020,NY_PRE
775,180,0.0,16020,NY_PRE
780,180,0.0,16020,NY_PRE
785,180,0.0,16020,NY_PRE
790,180,0.0,16020,NY_PRE
795,180,0.0,16020,NY_PRE
800,180,0.0,16020,NY_PRE
805,180,0.0,16020,NY_PRE
810,180,0.0,16020,NY_PRE
815,180,0.0,16020,NY_PRE
820,180,0.0,16020,NY_PRE
825,180,0.0,16020,NY_PRE
830,180,0.0,16020,NY_PRE
835,180,0.0,16020,NY_PRE
840,180,0.0,16020,NY_PRE
845,180,0.0,16020,NY_PRE
850,180,0.0,16020,NY_PRE
855,180,0.0,16020,NY_PRE
860,180,0.0,16020,NY_PRE
865,180,0.0,16020,NY_PRE
870,180,0.0,16020,NY_PRE
875,180,0.0,16020,NY_PRE
880,180,0.0,16020,NY_PRE
885,180,0.0,16020,NY_PRE
890,180,0.0,16020,NY_PRE
895,180,0.0,16020,NY_PRE
900,180,0.0,16020,NY_PRE
905,180,0.0,16020,NY_PRE
910,180,0.0,16020,NY_PRE
915,180,0.0,16020,NY_PRE
920,180,0.0,16020,NY_PRE
925,180,0.0,16020,NY_PRE
930,180,0.0,16020,NY_PRE
935,180,0.0,16020,NY_PRE
940,180,0.0,16020,NY_PRE
945,180,0.0,16020,NY_PRE
950,180,0.0,16020,NY_PRE
955,180,0.0,16020,NY_PRE
960,180,0.0,16020,NY_PRE
965,180,0.0,16020,NY_PRE
970,180,0.0,16020,NY_PRE
975,180,0.0,16020,NY_PRE
980,180,0.0,16020,NY_PRE
985,180,0.0,16020,NY_PRE
990,180,0.0,16020,NY_PRE
995,180,0.0,16020,NY_PRE
1000,180,0.0,16020,NY_PRE
1005,180,0.0,16020,NY_PRE
1010,180,0.0,16020,NY_PRE
1015,180,0.0,16020,NY_PRE
1020,180,0.0,16020,NY_PRE
1025,180,0.0,16020,NY_PRE
1030,180,0.0,16020,NY_PRE
1035,180,0.0,16020,NY_PRE
1040,180,0.0,16020,NY_PRE
1045,180,0.0,16020,NY_PRE
1050,180,0.0,16020,NY_PRE
1055,180,0.0,16020,NY_PRE
1060,180,0.0,16020,NY_PRE
1065,180,0.0,16020,NY_PRE
1070,180,0.0,16020,NY_PRE
1075,180,0.0,16020,NY_PRE
1080,180,0.0,16020,NY_PRE
1085,180,0.0,16020,NY_PRE
1090,180,0.0,16020,NY_PRE
1095,180,0.0,16020,NY_PRE
1100,180,0.0,16020,NY_PRE
1105,180,0.0,16020,NY_PRE
1110,180,0.0,16020,NY_PRE
1115,180,0.0,16020,NY_PRE
1120,180,0.0,16020,NY_PRE
1125,180,0.0,16020,NY_PRE
1130,180,0.0,16020,NY_PRE
1135,180,0.0,16020,NY_PRE
1140,180,0.0,16020,NY_PRE
1145,180,0.0,16020,NY_PRE
1150,180,0.0,16020,NY_PRE
1155,180,0.0,16020,NY_PRE
1160,180,0.0,16020,NY_PRE
1165,180,0.0,16020,NY_PRE
1170,180,0.0,16020,NY_PRE
1175,180,0.0,16020,NY_PRE
1180,180,0.0,16020,NY_PRE
1185,180,0.0,16020,NY_PRE
1190,180,0.0,16020,NY_PRE
1195,180,0.0,16020,NY_PRE
1200,180,0.0,16020,NY_PRE
1205,180,0.0,16020,NY_PRE
1210,180,0.0,16020,NY_PRE
1215,180,0.0,16020,NY_PRE
1220,180,0.0,16020,NY_PRE
1225,180,0.0,16020,NY_PRE
1230,180,0.0,16020,NY_PRE
1235,180,0.0,16020,NY_PRE
1240,180,0.0,16020,NY_PRE
1245,180,0.0,16020,NY_PRE
1250,180,0.0,16020,NY_PRE
1255,180,0.0,16020,NY_PRE
1260,180,0.0,16020,NY_PRE
1265,180,0.0,16020,NY_PRE
1270,180,0.0,16020,NY_PRE
1275,180,0.0,16020,NY_PRE
1280,180,0.0,16020,NY_PRE
1285,180,0.0,16020,NY_PRE
1290,180,0.0,16020,NY_PRE
1295,180,0.0,16020,NY_PRE
1300,180,0.0,16020,NY_PRE
1305,180,0.0,16020,NY_PRE
1310,180,0.0,16020,NY_PRE
1315,180,0.0,16020,NY_PRE
1320,180,0.0,16020,NY_PRE
1325,180,0.0,16020,NY_PRE
1330,180,0.0,16020,NY_PRE
1335,180,0.0,16020,NY_PRE
1340,180,0.0,16020,NY_PRE
1345,180,0.0,16020,NY_PRE
1350,180,0.0,16020,NY_PRE
1355,180,0.0,16020,NY_PRE
1360,180,0.0,16020,NY_PRE
1365,180,0.0,16020,NY_PRE
1370,180,0.0,16020,NY_PRE
1375,180,0.0,16020,NY_PRE
1380,180,0.0,16020,NY_PRE
1385,180,0.0,16020,NY_PRE
1390,180,0.0,16020,NY_PRE
1395,180,0.0,16020,NY_PRE
1400,180,0.0,16020,NY_PRE
1405,180,0.0,16020,NY_PRE
1410,180,0.0,16020,NY_PRE
1415,180,0.0,16020,NY_PRE
1420,180,0.0,16020,NY_PRE
1425,180,0.0,16020,NY_PRE
1430,180,0.0,16020,NY_PRE
1435,180,0.0,16020,NY_PRE
1440,180,0.0,16020,NY_PRE
1445,180,0.0,16020,NY_PRE
1450,180,0.0,16020,NY_PRE
1455,180,0.0,16020,NY_PRE
1460,180,0.0,16020,NY_PRE
1465,180,0.0,16020,NY_PRE
1470,180,0.0,16020,NY_PRE
1475,180,0.0,16020,NY_PRE
1480,180,0.0,16020,NY_PRE
1485,180,0.0,16020,NY_PRE
1490,180,0.0,16020,NY_PRE
1495,180,0.0,16020,NY_PRE
1500,180,0.0,16020,NY_PRE
1505,180,0.0,16020,NY_PRE
1510,180,0.0,16020,NY_PRE
1515,180,0.0,16020,NY_PRE
1520,180,0.0,16020,NY_PRE
1525,180,0.0,16020,NY_PRE
1530,180,0.0,16020,NY_PRE
1535,180,0.0,16020,NY_PRE
1540,180,0.0,16020,NY_PRE
1545,180,0.0,16020,NY_PRE
1550,180,0.0,16020,NY_PRE
1555,180,0.0,16020,NY_PRE
1560,180,0.0,16020,NY_PRE
1565,180,0.0,16020,NY_PRE
1570,180,0.0,16020,NY_PRE
1575,180,0.0,16020,NY_PRE
1580,180,0.0,16020,NY_PRE
1585,180,0.0,16020,NY_PRE
1590,180,0.0,16020,NY_PRE
1595,180,0.0,16020,NY_PRE
1600,180,0.0,16020,NY_PRE
1605,180,0.0,16020,NY_PRE
1610,180,0.0,16020,NY_PRE
1615,180,0.0,16020,NY_PRE
1620,180,0.0,16020,NY_PRE
1625,180,0.0,16020,NY_PRE
1630,180,0.0,16020,NY_PRE
1635,180,0.0,16020,NY_PRE
1640,180,0.0,16020,NY_PRE
1645,180,0.0,16020,NY_PRE
1650,180,0.0,16020,NY_PRE
1655,180,0.0,16020,NY_PRE
1660,180,0.0,16020,NY_PRE
1665,180,0.0,16020,NY_PRE
1670,180,0.0,16020,NY_PRE
1675,180,0.0,16020,NY_PRE
1680,180,0.0,16020,NY_PRE
1685,180,0.0,16020,NY_PRE
1690,180,0.0,16020,NY_PRE
1695,180,0.0,16020,NY_PRE
1700,180,0.0,16020,NY_PRE
1705,180,0.0,16020,NY_PRE
1710,180,0.0,16020,NY_PRE
1715,180,0.0,16020,NY_PRE
1720,180,0.0,16020,NY_PRE
1725,180,0.0,16020,NY_PRE
1730,180,0.0,16020,NY_PRE
1735,180,0.0,16020,NY_PRE
1740,180,0.0,16020,NY_PRE
1745,180,0.0,16020,NY_PRE
1750,180,0.0,16020,NY_PRE
1755,180,0.0,16020,NY_PRE
1760,180,0.0,16020,NY_PRE
1765,180,0.0,16020,NY_PRE
1770,180,0.0,16020,NY_PRE
1775,180,0.0,16020,NY_PRE
1780,180,0.0,16020,NY_PRE
1785,180,0.0,16020,NY_PRE
1790,180,0.0,16020,NY_PRE
1795,180,0.0,16020,NY_PRE
1800,180,0.0,16020,NY_PRE
1805,180,0.0,16020,NY_PRE
1810,180,0.0,16020,NY_PRE
1815,180,0.0,16020,NY_PRE
1820,180,0.0,16020,NY_PRE
1825,180,0.0,16020,NY_PRE
1830,180,0.0,16020,NY_PRE
1835,180,0.0,16020,NY_PRE
1840,180,0.0,16020,NY_PRE
1845,180,0.0,16020,NY_PRE
1850,180,0.0,16020,NY_PRE
1855,180,0.0,16020,NY_PRE
1860,180,0.0,16020,NY_PRE
1865,180,0.0,16020,NY_PRE
1870,180,0.0,16020,NY_PRE
1875,180,0.0,16020,NY_PRE
1880,180,0.0,16020,NY_PRE
1885,180,0.0,16020,NY_PRE
1890,180,0.0,16020,NY_PRE
1895,180,0.0,16020,NY_PRE
1900,180,0.0,16020,NY_PRE
1905,180,0.0,16020,NY_PRE
1910,180,0.0,16020,NY_PRE
1915,180,0.0,16020,NY_PRE
1920,180,0.0,16020,NY_PRE
1925,180,0.0,16020,NY_PRE
1930,180,0.0,16020,NY_PRE
1935,180,0.0,16020,NY_PRE
1940,180,0.0,16020,NY_PRE
1945,180,0.0,16020,NY_PRE
1950,180,0.0,16020,NY_PRE
1955,180,0.0,16020,NY_PRE
1960,180,0.0,16020,NY_PRE
1965,180,0.0,16020,NY_PRE
1970,180,0.0,16020,NY_PRE
1975,180,0.0,16020,NY_PRE
1980,180,0.0,16020,NY_PRE
1985,180,0.0,16020,NY_PRE
1990,180,0.0,16020,NY_PRE
1995,180,0.0,16020,NY_PRE
2000,180,0.0,16020,NY_PRE
50,180,0.987037,540,UNKNOWN
55,180,0.972222,540,UNKNOWN
60,180,0.95,540,UNKNOWN
65,180,0.937037,540,UNKNOWN
70,180,0.901852,540,UNKNOWN
75,180,0.881481,540,UNKNOWN
80,180,0.846296,540,UNKNOWN
85,180,0.8,540,UNKNOWN
90,180,0.766667,540,UNKNOWN
95,180,0.727778,540,UNKNOWN
100,180,0.698148,540,UNKNOWN
105,180,0.661111,540,UNKNOWN
110,180,0.638889,540,UNKNOWN
115,180,0.611111,540,UNKNOWN
120,180,0.581481,540,UNKNOWN
125,180,0.555556,540,UNKNOWN
130,180,0.531481,540,UNKNOWN
135,180,0.498148,540,UNKNOWN
140,180,0.472222,540,UNKNOWN
145,180,0.431481,540,UNKNOWN
150,180,0.409259,540,UNKNOWN
155,180,0.390741,540,UNKNOWN
160,180,0.361111,540,UNKNOWN
165,180,0.342593,540,UNKNOWN
170,180,0.322222,540,UNKNOWN
175,180,0.307407,540,UNKNOWN
180,180,0.283333,540,UNKNOWN
185,180,0.257407,540,UNKNOWN
190,180,0.235185,540,UNKNOWN
195,180,0.216667,540,UNKNOWN
200,180,0.201852,540,UNKNOWN
205,180,0.188889,540,UNKNOWN
210,180,0.17963,540,UNKNOWN
215,180,0.162963,540,UNKNOWN
220,180,0.148148,540,UNKNOWN
225,180,0.131481,540,UNKNOWN
230,180,0.127778,540,UNKNOWN
235,180,0.109259,540,UNKNOWN
240,180,0.103704,540,UNKNOWN
245,180,0.092593,540,UNKNOWN
250,180,0.087037,540,UNKNOWN
255,180,0.083333,540,UNKNOWN
260,180,0.077778,540,UNKNOWN
265,180,0.07037,540,UNKNOWN
270,180,0.061111,540,UNKNOWN
275,180,0.057407,540,UNKNOWN
280,180,0.053704,540,UNKNOWN
285,180,0.046296,540,UNKNOWN
290,180,0.044444,540,UNKNOWN
295,180,0.044444,540,UNKNOWN
300,180,0.044444,540,UNKNOWN
305,180,0.042593,540,UNKNOWN
310,180,0.042593,540,UNKNOWN
315,180,0.042593,540,UNKNOWN
320,180,0.038889,540,UNKNOWN
325,180,0.031481,540,UNKNOWN
330,180,0.027778,540,UNKNOWN
335,180,0.025926,540,UNKNOWN
340,180,0.024074,540,UNKNOWN
345,180,0.024074,540,UNKNOWN
350,180,0.02037,540,UNKNOWN
355,180,0.02037,540,UNKNOWN
360,180,0.02037,540,UNKNOWN
365,180,0.018519,540,UNKNOWN
370,180,0.018519,540,UNKNOWN
375,180,0.016667,540,UNKNOWN
380,180,0.014815,540,UNKNOWN
385,180,0.012963,540,UNKNOWN
390,180,0.012963,540,UNKNOWN
395,180,0.011111,540,UNKNOWN
400,180,0.009259,540,UNKNOWN
405,180,0.009259,540,UNKNOWN
410,180,0.009259,540,UNKNOWN
415,180,0.007407,540,UNKNOWN
420,180,0.005556,540,UNKNOWN
425,180,0.003704,540,UNKNOWN
430,180,0.003704,540,UNKNOWN
435,180,0.003704,540,UNKNOWN
440,180,0.003704,540,UNKNOWN
445,180,0.003704,540,UNKNOWN
450,180,0.003704,540,UNKNOWN
455,180,0.003704,540,UNKNOWN
460,180,0.003704,540,UNKNOWN
465,180,0.003704,540,UNKNOWN
470,180,0.003704,540,UNKNOWN
475,180,0.003704,540,UNKNOWN
480,180,0.003704,540,UNKNOWN
485,180,0.003704,540,UNKNOWN
490,180,0.001852,540,UNKNOWN
495,180,0.001852,540,UNKNOWN
500,180,0.001852,540,UNKNOWN
505,180,0.001852,540,UNKNOWN
510,180,0.0,540,UNKNOWN
515,180,0.0,540,UNKNOWN
520,180,0.0,540,UNKNOWN
525,180,0.0,540,UNKNOWN
530,180,0.0,540,UNKNOWN
535,180,0.0,540,UNKNOWN
540,180,0.0,540,UNKNOWN
545,180,0.0,540,UNKNOWN
550,180,0.0,540,UNKNOWN
555,180,0.0,540,UNKNOWN
560,180,0.0,540,UNKNOWN
565,180,0.0,540,UNKNOWN
570,180,0.0,540,UNKNOWN
575,180,0.0,540,UNKNOWN
580,180,0.0,540,UNKNOWN
585,180,0.0,540,UNKNOWN
590,180,0.0,540,UNKNOWN
595,180,0.0,540,UNKNOWN
600,180,0.0,540,UNKNOWN
605,180,0.0,540,UNKNOWN
610,180,0.0,540,UNKNOWN
615,180,0.0,540,UNKNOWN
620,180,0.0,540,UNKNOWN
625,180,0.0,540,UNKNOWN
630,180,0.0,540,UNKNOWN
635,180,0.0,540,UNKNOWN
640,180,0.0,540,UNKNOWN
645,180,0.0,540,UNKNOWN
650,180,0.0,540,UNKNOWN
655,180,0.0,540,UNKNOWN
660,180,0.0,540,UNKNOWN
665,180,0.0,540,UNKNOWN
670,180,0.0,540,UNKNOWN
675,180,0.0,540,UNKNOWN
680,180,0.0,540,UNKNOWN
685,180,0.0,540,UNKNOWN
690,180,0.0,540,UNKNOWN
695,180,0.0,540,UNKNOWN
700,180,0.0,540,UNKNOWN
705,180,0.0,540,UNKNOWN
710,180,0.0,540,UNKNOWN
715,180,0.0,540,UNKNOWN
720,180,0.0,540,UNKNOWN
725,180,0.0,540,UNKNOWN
730,180,0.0,540,UNKNOWN
735,180,0.0,540,UNKNOWN
740,180,0.0,540,UNKNOWN
745,180,0.0,540,UNKNOWN
750,180,0.0,540,UNKNOWN
755,180,0.0,540,UNKNOWN
760,180,0.0,540,UNKNOWN
765,180,0.0,540,UNKNOWN
770,180,0.0,540,UNKNOWN
775,180,0.0,540,UNKNOWN
780,180,0.0,540,UNKNOWN
785,180,0.0,540,UNKNOWN
790,180,0.0,540,UNKNOWN
795,180,0.0,540,UNKNOWN
800,180,0.0,540,UNKNOWN
805,180,0.0,540,UNKNOWN
810,180,0.0,540,UNKNOWN
815,180,0.0,540,UNKNOWN
820,180,0.0,540,UNKNOWN
825,180,0.0,540,UNKNOWN
830,180,0.0,540,UNKNOWN
835,180,0.0,540,UNKNOWN
840,180,0.0,540,UNKNOWN
845,180,0.0,540,UNKNOWN
850,180,0.0,540,UNKNOWN
855,180,0.0,540,UNKNOWN
860,180,0.0,540,UNKNOWN
865,180,0.0,540,UNKNOWN
870,180,0.0,540,UNKNOWN
875,180,0.0,540,UNKNOWN
880,180,0.0,540,UNKNOWN
885,180,0.0,540,UNKNOWN
890,180,0.0,540,UNKNOWN
895,180,0.0,540,UNKNOWN
900,180,0.0,540,UNKNOWN
905,180,0.0,540,UNKNOWN
910,180,0.0,540,UNKNOWN
915,180,0.0,540,UNKNOWN
920,180,0.0,540,UNKNOWN
925,180,0.0,540,UNKNOWN
930,180,0.0,540,UNKNOWN
935,180,0.0,540,UNKNOWN
940,180,0.0,540,UNKNOWN
945,180,0.0,540,UNKNOWN
950,180,0.0,540,UNKNOWN
955,180,0.0,540,UNKNOWN
960,180,0.0,540,UNKNOWN
965,180,0.0,540,UNKNOWN
970,180,0.0,540,UNKNOWN
975,180,0.0,540,UNKNOWN
980,180,0.0,540,UNKNOWN
985,180,0.0,540,UNKNOWN
990,180,0.0,540,UNKNOWN
995,180,0.0,540,UNKNOWN
1000,180,0.0,540,UNKNOWN
1005,180,0.0,540,UNKNOWN
1010,180,0.0,540,UNKNOWN
1015,180,0.0,540,UNKNOWN
1020,180,0.0,540,UNKNOWN
1025,180,0.0,540,UNKNOWN
1030,180,0.0,540,UNKNOWN
1035,180,0.0,540,UNKNOWN
1040,180,0.0,540,UNKNOWN
1045,180,0.0,540,UNKNOWN
1050,180,0.0,540,UNKNOWN
1055,180,0.0,540,UNKNOWN
1060,180,0.0,540,UNKNOWN
1065,180,0.0,540,UNKNOWN
1070,180,0.0,540,UNKNOWN
1075,180,0.0,540,UNKNOWN
1080,180,0.0,540,UNKNOWN
1085,180,0.0,540,UNKNOWN
1090,180,0.0,540,UNKNOWN
1095,180,0.0,540,UNKNOWN
1100,180,0.0,540,UNKNOWN
1105,180,0.0,540,UNKNOWN
1110,180,0.0,540,UNKNOWN
1115,180,0.0,540,UNKNOWN
1120,180,0.0,540,UNKNOWN
1125,180,0.0,540,UNKNOWN
1130,180,0.0,540,UNKNOWN
1135,180,0.0,540,UNKNOWN
1140,180,0.0,540,UNKNOWN
1145,180,0.0,540,UNKNOWN
1150,180,0.0,540,UNKNOWN
1155,180,0.0,540,UNKNOWN
1160,180,0.0,540,UNKNOWN
1165,180,0.0,540,UNKNOWN
1170,180,0.0,540,UNKNOWN
1175,180,0.0,540,UNKNOWN
1180,180,0.0,540,UNKNOWN
1185,180,0.0,540,UNKNOWN
1190,180,0.0,540,UNKNOWN
1195,180,0.0,540,UNKNOWN
1200,180,0.0,540,UNKNOWN
1205,180,0.0,540,UNKNOWN
1210,180,0.0,540,UNKNOWN
1215,180,0.0,540,UNKNOWN
1220,180,0.0,540,UNKNOWN
1225,180,0.0,540,UNKNOWN
1230,180,0.0,540,UNKNOWN
1235,180,0.0,540,UNKNOWN
1240,180,0.0,540,UNKNOWN
1245,180,0.0,540,UNKNOWN
1250,180,0.0,540,UNKNOWN
1255,180,0.0,540,UNKNOWN
1260,180,0.0,540,UNKNOWN
1265,180,0.0,540,UNKNOWN
1270,180,0.0,540,UNKNOWN
1275,180,0.0,540,UNKNOWN
1280,180,0.0,540,UNKNOWN
1285,180,0.0,540,UNKNOWN
1290,180,0.0,540,UNKNOWN
1295,180,0.0,540,UNKNOWN
1300,180,0.0,540,UNKNOWN
1305,180,0.0,540,UNKNOWN
1310,180,0.0,540,UNKNOWN
1315,180,0.0,540,UNKNOWN
1320,180,0.0,540,UNKNOWN
1325,180,0.0,540,UNKNOWN
1330,180,0.0,540,UNKNOWN
1335,180,0.0,540,UNKNOWN
1340,180,0.0,540,UNKNOWN
1345,180,0.0,540,UNKNOWN
1350,180,0.0,540,UNKNOWN
1355,180,0.0,540,UNKNOWN
1360,180,0.0,540,UNKNOWN
1365,180,0.0,540,UNKNOWN
1370,180,0.0,540,UNKNOWN
1375,180,0.0,540,UNKNOWN
1380,180,0.0,540,UNKNOWN
1385,180,0.0,540,UNKNOWN
1390,180,0.0,540,UNKNOWN
1395,180,0.0,540,UNKNOWN
1400,180,0.0,540,UNKNOWN
1405,180,0.0,540,UNKNOWN
1410,180,0.0,540,UNKNOWN
1415,180,0.0,540,UNKNOWN
1420,180,0.0,540,UNKNOWN
1425,180,0.0,540,UNKNOWN
1430,180,0.0,540,UNKNOWN
1435,180,0.0,540,UNKNOWN
1440,180,0.0,540,UNKNOWN
1445,180,0.0,540,UNKNOWN
1450,180,0.0,540,UNKNOWN
1455,180,0.0,540,UNKNOWN
1460,180,0.0,540,UNKNOWN
1465,180,0.0,540,UNKNOWN
1470,180,0.0,540,UNKNOWN
1475,180,0.0,540,UNKNOWN
1480,180,0.0,540,UNKNOWN
1485,180,0.0,540,UNKNOWN
1490,180,0.0,540,UNKNOWN
1495,180,0.0,540,UNKNOWN
1500,180,0.0,540,UNKNOWN
1505,180,0.0,540,UNKNOWN
1510,180,0.0,540,UNKNOWN
1515,180,0.0,540,UNKNOWN
1520,180,0.0,540,UNKNOWN
1525,180,0.0,540,UNKNOWN
1530,180,0.0,540,UNKNOWN
1535,180,0.0,540,UNKNOWN
1540,180,0.0,540,UNKNOWN
1545,180,0.0,540,UNKNOWN
1550,180,0.0,540,UNKNOWN
1555,180,0.0,540,UNKNOWN
1560,180,0.0,540,UNKNOWN
1565,180,0.0,540,UNKNOWN
1570,180,0.0,540,UNKNOWN
1575,180,0.0,540,UNKNOWN
1580,180,0.0,540,UNKNOWN
1585,180,0.0,540,UNKNOWN
1590,180,0.0,540,UNKNOWN
1595,180,0.0,540,UNKNOWN
1600,180,0.0,540,UNKNOWN
1605,180,0.0,540,UNKNOWN
1610,180,0.0,540,UNKNOWN
1615,180,0.0,540,UNKNOWN
1620,180,0.0,540,UNKNOWN
1625,180,0.0,540,UNKNOWN
1630,180,0.0,540,UNKNOWN
1635,180,0.0,540,UNKNOWN
1640,180,0.0,540,UNKNOWN
1645,180,0.0,540,UNKNOWN
1650,180,0.0,540,UNKNOWN
1655,180,0.0,540,UNKNOWN
1660,180,0.0,540,UNKNOWN
1665,180,0.0,540,UNKNOWN
1670,180,0.0,540,UNKNOWN
1675,180,0.0,540,UNKNOWN
1680,180,0.0,540,UNKNOWN
1685,180,0.0,540,UNKNOWN
1690,180,0.0,540,UNKNOWN
1695,180,0.0,540,UNKNOWN
1700,180,0.0,540,UNKNOWN
1705,180,0.0,540,UNKNOWN
1710,180,0.0,540,UNKNOWN
1715,180,0.0,540,UNKNOWN
1720,180,0.0,540,UNKNOWN
1725,180,0.0,540,UNKNOWN
1730,180,0.0,540,UNKNOWN
1735,180,0.0,540,UNKNOWN
1740,180,0.0,540,UNKNOWN
1745,180,0.0,540,UNKNOWN
1750,180,0.0,540,UNKNOWN
1755,180,0.0,540,UNKNOWN
1760,180,0.0,540,UNKNOWN
1765,180,0.0,540,UNKNOWN
1770,180,0.0,540,UNKNOWN
1775,180,0.0,540,UNKNOWN
1780,180,0.0,540,UNKNOWN
1785,180,0.0,540,UNKNOWN
1790,180,0.0,540,UNKNOWN
1795,180,0.0,540,UNKNOWN
1800,180,0.0,540,UNKNOWN
1805,180,0.0,540,UNKNOWN
1810,180,0.0,540,UNKNOWN
1815,180,0.0,540,UNKNOWN
1820,180,0.0,540,UNKNOWN
1825,180,0.0,540,UNKNOWN
1830,180,0.0,540,UNKNOWN
1835,180,0.0,540,UNKNOWN
1840,180,0.0,540,UNKNOWN
1845,180,0.0,540,UNKNOWN
1850,180,0.0,540,UNKNOWN
1855,180,0.0,540,UNKNOWN
1860,180,0.0,540,UNKNOWN
1865,180,0.0,540,UNKNOWN
1870,180,0.0,540,UNKNOWN
1875,180,0.0,540,UNKNOWN
1880,180,0.0,540,UNKNOWN
1885,180,0.0,540,UNKNOWN
1890,180,0.0,540,UNKNOWN
1895,180,0.0,540,UNKNOWN
1900,180,0.0,540,UNKNOWN
1905,180,0.0,540,UNKNOWN
1910,180,0.0,540,UNKNOWN
1915,180,0.0,540,UNKNOWN
1920,180,0.0,540,UNKNOWN
1925,180,0.0,540,UNKNOWN
1930,180,0.0,540,UNKNOWN
1935,180,0.0,540,UNKNOWN
1940,180,0.0,540,UNKNOWN
1945,180,0.0,540,UNKNOWN
1950,180,0.0,540,UNKNOWN
1955,180,0.0,540,UNKNOWN
